link,time,tweet,topic_idx,topic,similarity
https://x.com/toshio_tamogami/status/1768729826121359658,2024-03-15T20:03:46+00:00,先日肌の露出度が高いダンサーグループを呼んだ自民党の若手議員の会合が批判された。ダンサーたちは仕事でやっている。これを呼ぶことは非合法なのか。彼女たちの仕事は認めるべきでないというのか。いいじゃないかそれぐらい。うるさいこと言うな。いいじゃないかそれぐらい同好会会長田母神俊雄,5,歌舞伎町や「トー横キッズ」問題,0.39829352
https://x.com/toshio_tamogami/status/1801344555951997078,2024-06-13T20:03:04+00:00,日本政府は11日経済財政運営の指針「骨太の方針」の原案を公表した。デフレ完全脱却を強調しながら財政健全化を目指しプライマリーバランスを令和7年度に黒字化する現行目標を堅持するという。プライマリーバランスの黒字化は国民を赤字にする。国は赤字で国民が黒字を目指すことが正しいと思うが本基本方針の下では国民生活は貧しさから抜け出す事は無理だ。何時までこの馬鹿な方針を続けるのか,7,少子化対策と高齢者福祉,0.39820847
https://x.com/toshio_tamogami/status/1854988324458656202,2024-11-08T20:44:15+00:00,若者が大学を出て晴れて就職するときに300万円もの借金を背負っているという。ゼロからのスタートではなくマイナスからのスタートだ。景気が悪く親の収入が少ないため奨学金などを借りなければいけないからだ。しかしこれは金融機関などの儲けにはなる。一方で大学生は親の仕送りも少ないため勉学そっちのけでアルバイトに精を出すことになる。大学が教育機関よりは金儲けの手段になっている。大学を選別し教育無償化を是非とも実現してもらいたい。政府支出の拡大でそれは出来る。勿論増税など必要はない,0,高校授業料の「実質無償化,0.39784575
https://x.com/toshio_tamogami/status/1863318324349997349,2024-12-01T20:24:41+00:00,林芳正官房長官は11月26日の記者会見で、共同通信が生稲晃子外務政務官が参院議員就任後に靖国神社を参拝しなかったのに参拝したと報道したことは「事実に基づかない報道で極めて遺憾」と述べ、共同通信に事実関係や経緯の説明を求める意向を示した。問題の捉え方が違うのではないか。林氏は大臣とかの職にあるものは靖国参拝すべきではないと思っているようだが大臣とかが靖国参拝をしない事こそが問題であると捉えるべきではないか,18,都職員のチャットGPT使用,0.39779258
https://x.com/toshio_tamogami/status/1870238632046669879,2024-12-20T22:43:31+00:00,自衛官志望者が減少しており定員の9割程度の人員しか確保できない。このため政府が自衛官の処遇改善施策を検討し、当面は手当の増額など小手先の対応を行い、本格的な俸給アップは4年後の令和10年度からにするという報道があった。何故4年後なのか。すぐにやればよいではないか。歳出を抑えたい財務省、問題先送りの政府がまた不必要な財源論で時間稼ぎなのか,7,少子化対策と高齢者福祉,0.39724112
https://x.com/toshio_tamogami/status/1769478056576680211,2024-03-17T21:36:58+00:00,16日の自民党がダンサーを呼んだことについての私のツイートに対し問題の捉え方が違う、アタマ大丈夫ですかと言っているあなたに言いたい。あなたが言っているようなことを私が認識しないでツイートしていると思っているとは少し理解力と判断力が足りないのではないですか。アタマ大丈夫ですか,18,都職員のチャットGPT使用,0.39686626
https://x.com/toshio_tamogami/status/1827120678631506268,2024-08-23T23:08:10+00:00,チャイルドシートの着用が身長140センチから150センチまでに格上げされるそうだ。これがどの程度効果があるのか分からないが、いずれにしろチャイルドシートの使用拡大が見込まれる。チャイルドシートを作っている会社などは儲けが増えるだろう。これを管理する役所は天下りがしやすくなるだろう,7,少子化対策と高齢者福祉,0.39642042
https://x.com/toshio_tamogami/status/1725727946651144455,2023-11-18T04:09:39+00:00,"法案が成立する前に稲田朋美議員が説明を求められてそういうことは起きないと言っていたことがすぐに起きてしまった。彼女は今自分の政治家としての発言に責任を感じているのか。有本氏の説明を求めるとする意見は多くの国民が求めているものだ。 産経ニュース 18, 2023 「心は女」の男逮捕、ゴリ押しした議員らに説明求める有本香 天下の悪法によって、日本の女性、女児の安全が脅かされつつある。女性は温泉はもちろん普通の銭湯や、公衆トイレも容易に利用しにくくなる",18,都職員のチャットGPT使用,0.39525348
https://x.com/toshio_tamogami/status/1735423354226819417,2023-12-14T22:15:44+00:00,今回の自民党の裏金問題も統一教会問題もリベラルによる保守政治潰しが背景にあると思う。統一教会だって当時は合法団体と認定されていた。その団体と付き合っていたことが遡って悪とされるのでは近代国家の法治主義に反するのではないか。そんな政治闘争ばかりやって政治が本来立ち向かうべき国家安全保障や景気回復がなおざりにされている。政治家は政治を行え,4,選挙妨害対策,0.39404023
https://x.com/toshio_tamogami/status/1804716539326943685,2024-06-23T03:22:07+00:00,本日の新宿伊勢丹前の街頭演説ならびに新宿歩行者天国でのねり歩きですが、新宿警察より歩行者天国中止の通達がありましたので変更になります。 16時に新宿駅東南口にて街頭演説を行います。 ぜひお越しください,5,歌舞伎町や「トー横キッズ」問題,0.39382297
